pauta,link,data,editoria,freq_edi
SEMANA DO MEIO AMBIENTE - DOIS A,https://trello.com/c/yvCXZUAp,2024-05-28T18:20:40.953Z,Natal,1515
PONTA NEGRA IMPRÓPRIA PARA BANHO,https://trello.com/c/SNnpashk,2024-05-17T15:06:40.713Z,Dia,1955
PONTA NEGRA IMPRÓPRIA PARA BANHO,https://trello.com/c/SNnpashk,2024-05-17T15:06:40.713Z,Natal,1515
ENGORDA DE PONTA NEGRA,https://trello.com/c/XgQy0vLC,2024-05-20T19:15:56.100Z,Dia,1955
ENGORDA DE PONTA NEGRA,https://trello.com/c/XgQy0vLC,2024-05-20T19:15:56.100Z,Natal,1515
EMPRESA DE PASSEIOS DE DROMEDÁRIOS ENCERRA ATIVIDADES,https://trello.com/c/MIrLQDLy,2024-05-17T14:53:08.507Z,Economia,704
EMPRESA DE PASSEIOS DE DROMEDÁRIOS ENCERRA ATIVIDADES,https://trello.com/c/MIrLQDLy,2024-05-17T14:53:08.507Z,Dia,1955
PERSONALIDADES - CALÇADA DA FAMA,https://trello.com/c/JtbfHN6N,2024-05-17T15:06:31.323Z,Dia,1955
PERSONALIDADES - CALÇADA DA FAMA,https://trello.com/c/JtbfHN6N,2024-05-17T15:06:31.323Z,Natal,1515
"ESTUDANTES DA UFRN ENFRENTAM DIFICULDADES NO TRANSPORTE, BIBLIOTECA",https://trello.com/c/EKApDfk6,2024-05-06T21:45:49.649Z,Dia,1955
"ESTUDANTES DA UFRN ENFRENTAM DIFICULDADES NO TRANSPORTE, BIBLIOTECA",https://trello.com/c/EKApDfk6,2024-05-06T21:45:49.649Z,Natal,1515
CENSO DOS PROFESSORES,https://trello.com/c/hJAk4ZbF,2024-05-17T15:06:56.358Z,Dia,1955
CENSO DOS PROFESSORES,https://trello.com/c/hJAk4ZbF,2024-05-17T15:06:56.358Z,Natal,1515
GREVE TERCEIRIZADOS,https://trello.com/c/qWellHUn,2024-05-20T19:16:32.670Z,Dia,1955
GREVE TERCEIRIZADOS,https://trello.com/c/qWellHUn,2024-05-20T19:16:32.670Z,Natal,1515
DOAÇÃO DE LEITE HUMANO- EMEJEC,https://trello.com/c/sGRnP8cl,2024-05-17T13:55:55.516Z,Dia,1955
DOAÇÃO DE LEITE HUMANO- EMEJEC,https://trello.com/c/sGRnP8cl,2024-05-17T13:55:55.516Z,Natal,1515
HUB DOS CORREIOS,https://trello.com/c/go6A9WPP,2024-05-06T22:48:42.149Z,Domingo,487
HUB DOS CORREIOS,https://trello.com/c/go6A9WPP,2024-05-06T22:48:42.149Z,Economia,704
COMPULSÃO POR COMPRAS,https://trello.com/c/bFpdDGqb,2024-05-19T23:54:11.557Z,Domingo,487
COMPULSÃO POR COMPRAS,https://trello.com/c/bFpdDGqb,2024-05-19T23:54:11.557Z,Familia,5
TRECHO CEDIDO EM FRENTE AO CARREFOUR ZONA SUL,https://trello.com/c/xndbLeXK,2024-05-20T19:16:15.193Z,Dia,1955
TRECHO CEDIDO EM FRENTE AO CARREFOUR ZONA SUL,https://trello.com/c/xndbLeXK,2024-05-20T19:16:15.193Z,Natal,1515
CIRCULAÇÃO DE DINHEIRO DIMINUI,https://trello.com/c/6ogTyfbi,2024-04-24T10:09:19.011Z,Dia,1955
CIRCULAÇÃO DE DINHEIRO DIMINUI,https://trello.com/c/6ogTyfbi,2024-04-24T10:09:19.011Z,Economia,704
PONTE DE IGAPÓ - VÃO ENTREGAR NO PRAZO?,https://trello.com/c/qDy3GUYu,2024-05-17T15:07:28.706Z,Natal,1515
PONTE DE IGAPÓ - VÃO ENTREGAR NO PRAZO?,https://trello.com/c/qDy3GUYu,2024-05-17T15:07:28.706Z,Dia,1955
APLICATIVO  DE ESTUDOS / IMD,https://trello.com/c/f3JOkoNz,2024-05-19T23:54:17.221Z,Domingo,487
APLICATIVO  DE ESTUDOS / IMD,https://trello.com/c/f3JOkoNz,2024-05-19T23:54:17.221Z,Economia,704
BR 304 - BALANÇO DOS PREJUÍZOS DOS SETORES PRODUTIVOS,https://trello.com/c/IswdHVWG,2024-05-17T15:07:24.261Z,Economia,704
BR 304 - BALANÇO DOS PREJUÍZOS DOS SETORES PRODUTIVOS,https://trello.com/c/IswdHVWG,2024-05-17T15:07:24.261Z,Dia,1955
ALTA NO PREÇO DA LARANJA,https://trello.com/c/5MGMgqfw,2024-04-22T19:50:07.626Z,Economia,704
ALTA NO PREÇO DA LARANJA,https://trello.com/c/5MGMgqfw,2024-04-22T19:50:07.626Z,Dia,1955
LANÇAMENTO DO DECOLA RN - IMD,https://trello.com/c/bVlUPmSz,2024-05-15T22:14:51.869Z,Economia,704
LANÇAMENTO DO DECOLA RN - IMD,https://trello.com/c/bVlUPmSz,2024-05-15T22:14:51.869Z,Dia,1955
DICAS DE ECONOMIA DE ENERGIA ELÉTRICA - AUMENTO DA TARIFA,https://trello.com/c/0gpMnqKC,2024-04-22T19:50:06.180Z,Dia,1955
DICAS DE ECONOMIA DE ENERGIA ELÉTRICA - AUMENTO DA TARIFA,https://trello.com/c/0gpMnqKC,2024-04-22T19:50:06.180Z,Economia,704
PREFEITURA E TRADE TURÍSTICO SE UNEM PARA AJUDAR RS,https://trello.com/c/nZosNFgo,2024-05-13T16:42:26.837Z,Dia,1955
PREFEITURA E TRADE TURÍSTICO SE UNEM PARA AJUDAR RS,https://trello.com/c/nZosNFgo,2024-05-13T16:42:26.837Z,Natal,1515
CONSÓRCIO DOS MUNICÍPIOS DO LITORAL AGRESTE POTIGUAR,https://trello.com/c/CVNvMBjv,2024-04-24T10:08:56.518Z,Domingo,487
CONSÓRCIO DOS MUNICÍPIOS DO LITORAL AGRESTE POTIGUAR,https://trello.com/c/CVNvMBjv,2024-04-24T10:08:56.518Z,Economia,704
RN TEM METADE DOS GASTOS COM PESSOAL E DÍVIDA,https://trello.com/c/MVmZJ1Xt,2024-05-20T19:16:37.763Z,Economia,704
RN TEM METADE DOS GASTOS COM PESSOAL E DÍVIDA,https://trello.com/c/MVmZJ1Xt,2024-05-20T19:16:37.763Z,Dia,1955
CONTA DE ENERGIA MAIS CARA,https://trello.com/c/AGbkl4Ej,2024-04-19T13:47:23.287Z,Dia,1955
CONTA DE ENERGIA MAIS CARA,https://trello.com/c/AGbkl4Ej,2024-04-19T13:47:23.287Z,Economia,704
CAFÉ COM GAMES,https://trello.com/c/ZVnmQ3JD,2024-04-24T10:06:50.605Z,Dia,1955
CAFÉ COM GAMES,https://trello.com/c/ZVnmQ3JD,2024-04-24T10:06:50.605Z,Economia,704
PROJETO AMAR - ESCOLA CRECHE PRECISA DE AJUDA,https://trello.com/c/rm3qrKyS,2024-05-15T12:59:29.065Z,Dia,1955
PROJETO AMAR - ESCOLA CRECHE PRECISA DE AJUDA,https://trello.com/c/rm3qrKyS,2024-05-15T12:59:29.065Z,Natal,1515
ENGORDA DE PONTA NEGRA,https://trello.com/c/BCJyA4Mc,2024-04-19T13:47:36.153Z,Dia,1955
ENGORDA DE PONTA NEGRA,https://trello.com/c/BCJyA4Mc,2024-04-19T13:47:36.153Z,Natal,1515
ENCHENTES NO RS PODEM IMPLICAR NA ALTA DO ARROZ NO RN?,https://trello.com/c/H7GKMKFG,2024-05-13T21:16:29.750Z,Economia,704
ENCHENTES NO RS PODEM IMPLICAR NA ALTA DO ARROZ NO RN?,https://trello.com/c/H7GKMKFG,2024-05-13T21:16:29.750Z,Dia,1955
NOVO PLANO DIRETOR DE NATAL E MERCADO IMOBILIÁRIO,https://trello.com/c/0Ckt582p,2024-04-22T00:37:37.285Z,Economia,704
NOVO PLANO DIRETOR DE NATAL E MERCADO IMOBILIÁRIO,https://trello.com/c/0Ckt582p,2024-04-22T00:37:37.285Z,Domingo,487
VENDAS DO VAREJO CRESCEM PELO QUINTO ANO CONSECUTIVO,https://trello.com/c/ZJmjBhzS,2024-05-13T21:16:33.233Z,Dia,1955
VENDAS DO VAREJO CRESCEM PELO QUINTO ANO CONSECUTIVO,https://trello.com/c/ZJmjBhzS,2024-05-13T21:16:33.233Z,Economia,704
VOEPASS - NATAL MOSSORÓ,https://trello.com/c/7pr5TlTN,2024-04-17T14:26:11.286Z,Dia,1955
VOEPASS - NATAL MOSSORÓ,https://trello.com/c/7pr5TlTN,2024-04-17T14:26:11.286Z,Economia,704
PRÊMIO SEBRAE PREFEITURA EMPREENDEDORA,https://trello.com/c/IjRN3ovK,2024-04-16T21:46:32.642Z,Dia,1955
PRÊMIO SEBRAE PREFEITURA EMPREENDEDORA,https://trello.com/c/IjRN3ovK,2024-04-16T21:46:32.642Z,Economia,704
MAJOR DOS BOMBEIROS - MARMITA SOLIDÁRIA,https://trello.com/c/nVcUUnzT,2024-05-13T21:16:24.030Z,Natal,1515
MAJOR DOS BOMBEIROS - MARMITA SOLIDÁRIA,https://trello.com/c/nVcUUnzT,2024-05-13T21:16:24.030Z,Dia,1955
ANORC - FEBRE AFTOSA,https://trello.com/c/KE0hNdFr,2024-04-24T10:07:47.855Z,Economia,704
ANORC - FEBRE AFTOSA,https://trello.com/c/KE0hNdFr,2024-04-24T10:07:47.855Z,Dia,1955
REINÍCIO DA VACINAÇÃO CONTRA A DENGUE,https://trello.com/c/9yRL0j3k,2024-05-13T21:16:11.872Z,Dia,1955
REINÍCIO DA VACINAÇÃO CONTRA A DENGUE,https://trello.com/c/9yRL0j3k,2024-05-13T21:16:11.872Z,Natal,1515
VOLTA DO DPVAT,https://trello.com/c/m9d7coFJ,2024-04-16T21:43:36.038Z,Economia,704
VOLTA DO DPVAT,https://trello.com/c/m9d7coFJ,2024-04-16T21:43:36.038Z,Dia,1955
RN LIDERA PERCENTUAL DE FAMÍLIAS INADIMPLENTES,https://trello.com/c/csJr98tb,2024-05-13T21:16:26.989Z,Economia,704
RN LIDERA PERCENTUAL DE FAMÍLIAS INADIMPLENTES,https://trello.com/c/csJr98tb,2024-05-13T21:16:26.989Z,Dia,1955
VAQUINHA ESTUDANTE,https://trello.com/c/2hRif11k,2024-04-16T21:43:33.120Z,Dia,1955
VAQUINHA ESTUDANTE,https://trello.com/c/2hRif11k,2024-04-16T21:43:33.120Z,Natal,1515
ALTA SUCESSIVA DO PREÇO DE GASOLINA NO RN VENDIDA PELA 3R,https://trello.com/c/j7MFpov6,2024-04-16T21:43:19.171Z,Economia,704
ALTA SUCESSIVA DO PREÇO DE GASOLINA NO RN VENDIDA PELA 3R,https://trello.com/c/j7MFpov6,2024-04-16T21:43:19.171Z,Dia,1955
CENSO EDUCAÇÃO - PROFESSORES FANTASMAS,https://trello.com/c/9WtZEu2u,2024-05-17T15:09:09.490Z,Dia,1955
CENSO EDUCAÇÃO - PROFESSORES FANTASMAS,https://trello.com/c/9WtZEu2u,2024-05-17T15:09:09.490Z,Natal,1515
MINISTRO DA EDUCAÇÃO EM NATAL/ OBRAS NA EDUCAÇÃO PARALISADAS,https://trello.com/c/HnpP2uJ3,2024-04-16T21:43:41.244Z,Dia,1955
MINISTRO DA EDUCAÇÃO EM NATAL/ OBRAS NA EDUCAÇÃO PARALISADAS,https://trello.com/c/HnpP2uJ3,2024-04-16T21:43:41.244Z,Natal,1515
VACINAÇÃO CONTRA A DENGUE ESTÁ SUSPENSA EM NATAL,https://trello.com/c/5FwPcU7f,2024-05-10T14:03:01.629Z,Dia,1955
VACINAÇÃO CONTRA A DENGUE ESTÁ SUSPENSA EM NATAL,https://trello.com/c/5FwPcU7f,2024-05-10T14:03:01.629Z,Natal,1515
RIBEIRA - PINTURA DE PRÉDIOS HISTÓRICOS,https://trello.com/c/iO3jmJIg,2024-04-16T21:43:15.403Z,Dia,1955
RIBEIRA - PINTURA DE PRÉDIOS HISTÓRICOS,https://trello.com/c/iO3jmJIg,2024-04-16T21:43:15.403Z,Natal,1515
BALANÇO DA FISCALIZAÇÃO DO PROCON RN EM POSTOS DE COMBUSTÍVEIS,https://trello.com/c/LlVs1Rea,2024-05-10T14:02:57.647Z,Dia,1955
BALANÇO DA FISCALIZAÇÃO DO PROCON RN EM POSTOS DE COMBUSTÍVEIS,https://trello.com/c/LlVs1Rea,2024-05-10T14:02:57.647Z,Economia,704
BR 304 - RECUPERAÇÃO E PREJUÍZOS DO SETOR PRODUTIVO,https://trello.com/c/72mUSfnw,2024-04-16T21:43:30.031Z,Economia,704
BR 304 - RECUPERAÇÃO E PREJUÍZOS DO SETOR PRODUTIVO,https://trello.com/c/72mUSfnw,2024-04-16T21:43:30.031Z,Dia,1955
GOVERNO FEDERAL DETALHA INVESTIMENTOS NO RN,https://trello.com/c/1GEOwIJ4,2024-05-09T14:17:32.289Z,Natal,1515
GOVERNO FEDERAL DETALHA INVESTIMENTOS NO RN,https://trello.com/c/1GEOwIJ4,2024-05-09T14:17:32.289Z,Dia,1955
ENGORDA DE PONTA NEGRA,https://trello.com/c/buteSe1w,2024-04-16T21:45:38.178Z,Dia,1955
ENGORDA DE PONTA NEGRA,https://trello.com/c/buteSe1w,2024-04-16T21:45:38.178Z,Natal,1515
ENTREVISTA: JANYO - UNINASSAU,https://trello.com/c/mavSNxK1,2024-04-12T19:56:49.418Z,Domingo,487
ENTREVISTA: JANYO - UNINASSAU,https://trello.com/c/mavSNxK1,2024-04-12T19:56:49.418Z,Economia,704
BALANÇO DE DOAÇÕES PARA O RS,https://trello.com/c/TucSutMf,2024-05-09T14:17:36.160Z,Dia,1955
BALANÇO DE DOAÇÕES PARA O RS,https://trello.com/c/TucSutMf,2024-05-09T14:17:36.160Z,Natal,1515
INAUGURAÇÃO NOVO CAMPI UNINASSAU,https://trello.com/c/A4LRLvBd,2024-04-15T15:30:40.045Z,Dia,1955
INAUGURAÇÃO NOVO CAMPI UNINASSAU,https://trello.com/c/A4LRLvBd,2024-04-15T15:30:40.045Z,Economia,704
MAIO VERDE - PREVENÇÃO AO GLAUCOMA,https://trello.com/c/k7aLTvXi,2024-05-10T14:03:04.607Z,Dia,1955
MAIO VERDE - PREVENÇÃO AO GLAUCOMA,https://trello.com/c/k7aLTvXi,2024-05-10T14:03:04.607Z,Natal,1515
BR 304 E DESVIOS - OBRAS DE RECUPERAÇÃO JÁ FORAM INICIADAS?,https://trello.com/c/hKziidBl,2024-04-15T15:30:43.980Z,Dia,1955
BR 304 E DESVIOS - OBRAS DE RECUPERAÇÃO JÁ FORAM INICIADAS?,https://trello.com/c/hKziidBl,2024-04-15T15:30:43.980Z,Natal,1515
SECRETÁRIO ADMITE CONVERSA COM LÍDER DE FACÇÃO,https://trello.com/c/3S3cZ7ws,2024-05-17T15:09:41.640Z,Natal,1515
SECRETÁRIO ADMITE CONVERSA COM LÍDER DE FACÇÃO,https://trello.com/c/3S3cZ7ws,2024-05-17T15:09:41.640Z,Dia,1955
CRESCIMENTO DA DENGUE,https://trello.com/c/5k2MfYMb,2024-04-15T15:32:00.500Z,Dia,1955
CRESCIMENTO DA DENGUE,https://trello.com/c/5k2MfYMb,2024-04-15T15:32:00.500Z,Natal,1515
INVASÃO MLB/ NOVO MCMV PARA MOVIMENTOS,https://trello.com/c/mCWiVBtA,2024-04-15T15:30:47.831Z,Dia,1955
INVASÃO MLB/ NOVO MCMV PARA MOVIMENTOS,https://trello.com/c/mCWiVBtA,2024-04-15T15:30:47.831Z,Natal,1515
PREFEITURA QUER REGULAMENTAR AEITPs DE NATAL,https://trello.com/c/MGlFyP4b,2024-05-09T13:33:30.224Z,Dia,1955
PREFEITURA QUER REGULAMENTAR AEITPs DE NATAL,https://trello.com/c/MGlFyP4b,2024-05-09T13:33:30.224Z,Natal,1515
CAFÉ DA MANHÃ DE LANÇAMENTO DO 11• PRÊMIO FIERN DE JORNALISMO,https://trello.com/c/Yeyy7DHO,2024-04-12T12:45:35.193Z,Dia,1955
CAFÉ DA MANHÃ DE LANÇAMENTO DO 11• PRÊMIO FIERN DE JORNALISMO,https://trello.com/c/Yeyy7DHO,2024-04-12T12:45:35.193Z,Economia,704
PROFISSIONAIS QUE LEVAM O ESPORTE A SÉRIO,https://trello.com/c/pDw2IsR2,2024-05-12T21:09:35.818Z,Pauta sem editoria,0
VACINAÇÃO HPV EM DOSE ÚNICA,https://trello.com/c/YMcdi3b1,2024-04-15T21:21:13.245Z,Dia,1955
VACINAÇÃO HPV EM DOSE ÚNICA,https://trello.com/c/YMcdi3b1,2024-04-15T21:21:13.245Z,Natal,1515
IDOSOS X DIREÇÃO,https://trello.com/c/AO1PW4rb,2024-05-17T15:08:11.694Z,Domingo,487
IDOSOS X DIREÇÃO,https://trello.com/c/AO1PW4rb,2024-05-17T15:08:11.694Z,Familia,5
AUDIÊNCIA PÚBLICA DISCUTE PL DOS APLICATIVOS,https://trello.com/c/hgPRTMYP,2024-04-11T13:28:10.458Z,Dia,1955
AUDIÊNCIA PÚBLICA DISCUTE PL DOS APLICATIVOS,https://trello.com/c/hgPRTMYP,2024-04-11T13:28:10.458Z,Natal,1515
POLICIAIS CIVIS E SERVIDORES DA SESED INICIAM MOBILIZAÇÃO,https://trello.com/c/MjBUhsMd,2024-04-15T21:21:18.927Z,Dia,1955
POLICIAIS CIVIS E SERVIDORES DA SESED INICIAM MOBILIZAÇÃO,https://trello.com/c/MjBUhsMd,2024-04-15T21:21:18.927Z,Natal,1515
MÃE ATÍPICAS,https://trello.com/c/O4Xzkatc,2024-05-17T15:08:04.588Z,Domingo,487
MÃE ATÍPICAS,https://trello.com/c/O4Xzkatc,2024-05-17T15:08:04.588Z,Natal,1515
CAFÉ DA MANHÃ ASPERN - DIA DO JORNALISTA,https://trello.com/c/FXOqZ88j,2024-04-15T15:30:55.739Z,Dia,1955
CAFÉ DA MANHÃ ASPERN - DIA DO JORNALISTA,https://trello.com/c/FXOqZ88j,2024-04-15T15:30:55.739Z,Natal,1515
DIA DAS MÃES - ABRASEL ESPERA AQUECIMENTO DO SETOR,https://trello.com/c/BEx4Irl1,2024-05-07T20:22:49.612Z,Economia,704
DIA DAS MÃES - ABRASEL ESPERA AQUECIMENTO DO SETOR,https://trello.com/c/BEx4Irl1,2024-05-07T20:22:49.612Z,Dia,1955
PETROLEO-BACIA POTIGUAR,https://trello.com/c/kcV2D7Gi,2024-04-12T19:56:20.003Z,Dia,1955
PETROLEO-BACIA POTIGUAR,https://trello.com/c/kcV2D7Gi,2024-04-12T19:56:20.003Z,Economia,704
DIAS DAS MÃES - AUMENTO DAS VENDAS EM FLORICULTURAS,https://trello.com/c/lknb3bC2,2024-05-09T17:48:27.561Z,Dia,1955
DIAS DAS MÃES - AUMENTO DAS VENDAS EM FLORICULTURAS,https://trello.com/c/lknb3bC2,2024-05-09T17:48:27.561Z,Economia,704
ABRASEL - DIVIDAS,https://trello.com/c/ab1Wd3ta,2024-04-13T14:47:28.586Z,Dia,1955
ABRASEL - DIVIDAS,https://trello.com/c/ab1Wd3ta,2024-04-13T14:47:28.586Z,Economia,704
ADEPOL FAZ DURAS CRÍTICAS A SECRETÁRIO PEDRO LOPES,https://trello.com/c/fOJ8okGN,2024-04-15T15:31:02.331Z,Dia,1955
ADEPOL FAZ DURAS CRÍTICAS A SECRETÁRIO PEDRO LOPES,https://trello.com/c/fOJ8okGN,2024-04-15T15:31:02.331Z,Natal,1515
ENCHENTES NO RS- AJUDA DO RN  E COMO AJUDAR POTIGUARES,https://trello.com/c/GU0alcH1,2024-05-06T21:46:13.525Z,Dia,1955
ENCHENTES NO RS- AJUDA DO RN  E COMO AJUDAR POTIGUARES,https://trello.com/c/GU0alcH1,2024-05-06T21:46:13.525Z,Natal,1515
MÉDICOS/DISTRIBUIÇÃO,https://trello.com/c/LExPbpGJ,2024-04-16T21:43:22.921Z,Domingo,487
MÉDICOS/DISTRIBUIÇÃO,https://trello.com/c/LExPbpGJ,2024-04-16T21:43:22.921Z,Natal,1515
TJRN - FECHAMENTO DOS HOSPITAIS DE CUSTÓDIA - QUARTA-FEIRA,https://trello.com/c/4TzM7qgt,2024-05-07T20:22:22.760Z,Dia,1955
TJRN - FECHAMENTO DOS HOSPITAIS DE CUSTÓDIA - QUARTA-FEIRA,https://trello.com/c/4TzM7qgt,2024-05-07T20:22:22.760Z,Natal,1515
CURSO IA SENAC/TRIBUNA DO NORTE,https://trello.com/c/MbMoGBYh,2024-04-15T15:31:57.015Z,Domingo,487
CURSO IA SENAC/TRIBUNA DO NORTE,https://trello.com/c/MbMoGBYh,2024-04-15T15:31:57.015Z,Natal,1515
DESVIO BR 304,https://trello.com/c/DYnXsNWY,2024-05-07T20:22:28.461Z,Dia,1955
DESVIO BR 304,https://trello.com/c/DYnXsNWY,2024-05-07T20:22:28.461Z,Natal,1515
FALTA DE FISCALIZAÇÃO DO SEMI-ABERTO,https://trello.com/c/JWvP0YtL,2024-04-15T15:30:37.152Z,Natal,1515
FALTA DE FISCALIZAÇÃO DO SEMI-ABERTO,https://trello.com/c/JWvP0YtL,2024-04-15T15:30:37.152Z,Domingo,487
BAIXA VACINAÇÃO CONTRA INFLUENZA,https://trello.com/c/CcVPYhcP,2024-05-07T20:06:01.596Z,Dia,1955
BAIXA VACINAÇÃO CONTRA INFLUENZA,https://trello.com/c/CcVPYhcP,2024-05-07T20:06:01.596Z,Natal,1515
OBRAS DA PREFEITURA NO CENTRO/RIBEIRA E PRAZO DE ENTREGA,https://trello.com/c/ZPQPlMhF,2024-04-15T15:32:05.940Z,Dia,1955
OBRAS DA PREFEITURA NO CENTRO/RIBEIRA E PRAZO DE ENTREGA,https://trello.com/c/ZPQPlMhF,2024-04-15T15:32:05.940Z,Natal,1515
PÉ DE MEIA NO RN,https://trello.com/c/89hv4j3w,2024-04-15T15:30:59.005Z,Dia,1955
PÉ DE MEIA NO RN,https://trello.com/c/89hv4j3w,2024-04-15T15:30:59.005Z,Natal,1515
MAIO AMARELO - GERAL SOBRE ACIDENTES DE TRÂNSITO,https://trello.com/c/DlF4AutJ,2024-05-06T22:41:58.777Z,Dia,1955
MAIO AMARELO - GERAL SOBRE ACIDENTES DE TRÂNSITO,https://trello.com/c/DlF4AutJ,2024-05-06T22:41:58.777Z,Natal,1515
IPERN APELA PARA QUE APOSENTADOS DESISTAM DE APOSENTADORIA,https://trello.com/c/xzTNELrn,2024-04-09T20:02:02.273Z,Dia,1955
IPERN APELA PARA QUE APOSENTADOS DESISTAM DE APOSENTADORIA,https://trello.com/c/xzTNELrn,2024-04-09T20:02:02.273Z,Natal,1515
DECLARAÇÃO DO IR 2024 - BALANÇO NO RN,https://trello.com/c/KIwq5821,2024-05-14T21:34:13.143Z,Dia,1955
DECLARAÇÃO DO IR 2024 - BALANÇO NO RN,https://trello.com/c/KIwq5821,2024-05-14T21:34:13.143Z,Economia,704
GERAL DA GREVE DA SAÚDE,https://trello.com/c/5VUjc8qx,2024-04-15T15:32:10.927Z,Dia,1955
GERAL DA GREVE DA SAÚDE,https://trello.com/c/5VUjc8qx,2024-04-15T15:32:10.927Z,Natal,1515
VIA COSTEIRA - ACORDO ENTRE DONOS DE TERRENOS E GOVERNO DO RN,https://trello.com/c/EF2JfX7F,2024-05-12T21:47:48.721Z,Domingo,487
VIA COSTEIRA - ACORDO ENTRE DONOS DE TERRENOS E GOVERNO DO RN,https://trello.com/c/EF2JfX7F,2024-05-12T21:47:48.721Z,Economia,704
SINDICATOS REALIZAM PROTESTO UNIFICADO NESTA TERÇA-FEIRA,https://trello.com/c/PSmx1dKm,2024-04-09T20:01:45.114Z,Dia,1955
SINDICATOS REALIZAM PROTESTO UNIFICADO NESTA TERÇA-FEIRA,https://trello.com/c/PSmx1dKm,2024-04-09T20:01:45.114Z,Natal,1515
JOVEM COM PERNA DECEPADA FAZ CAMPANHA PARA CONSEGUIR PRÓTESE,https://trello.com/c/JOFPGA56,2024-04-09T14:56:54.802Z,Natal,1515
JOVEM COM PERNA DECEPADA FAZ CAMPANHA PARA CONSEGUIR PRÓTESE,https://trello.com/c/JOFPGA56,2024-04-09T14:56:54.802Z,Dia,1955
HEMONORTE CAMPANHA - ESTOQUE CRÍTICO,https://trello.com/c/1I7zZtoJ,2024-05-06T20:24:21.435Z,Dia,1955
HEMONORTE CAMPANHA - ESTOQUE CRÍTICO,https://trello.com/c/1I7zZtoJ,2024-05-06T20:24:21.435Z,Natal,1515
BANCO DE SANGUE DO HEMONORTE ESTÁ EM ESTADO CRÍTICO,https://trello.com/c/wVNrpHYy,2024-04-09T14:56:57.807Z,Dia,1955
BANCO DE SANGUE DO HEMONORTE ESTÁ EM ESTADO CRÍTICO,https://trello.com/c/wVNrpHYy,2024-04-09T14:56:57.807Z,Natal,1515
RN É RECONHECIDO COMO LIVRE DA FEBRE AFTOSA SEM VACINAÇÃO,https://trello.com/c/blIT6uVH,2024-05-06T15:22:31.385Z,Economia,704
RN É RECONHECIDO COMO LIVRE DA FEBRE AFTOSA SEM VACINAÇÃO,https://trello.com/c/blIT6uVH,2024-05-06T15:22:31.385Z,Dia,1955
PONTA NEGRA: VIAS PÚBLICAS X AMBULANTES,https://trello.com/c/bo1GBKww,2024-04-09T21:14:06.839Z,Dia,1955
PONTA NEGRA: VIAS PÚBLICAS X AMBULANTES,https://trello.com/c/bo1GBKww,2024-04-09T21:14:06.839Z,Economia,704
COLETIVA PREFEITO ÁLVARO DIAS - 15H DESTA QUINTA-FEIRA (02),https://trello.com/c/GEZPlTtS,2024-05-20T19:16:59.743Z,Dia,1955
COLETIVA PREFEITO ÁLVARO DIAS - 15H DESTA QUINTA-FEIRA (02),https://trello.com/c/GEZPlTtS,2024-05-20T19:16:59.743Z,POLÍTICA,1
MINISTRO DAS COMUNICAÇÕES LANÇA 1ª FASE DO PROJETO INFOVIA POTIGUAR,https://trello.com/c/m5PVdaXq,2024-04-09T11:42:04.326Z,Dia,1955
MINISTRO DAS COMUNICAÇÕES LANÇA 1ª FASE DO PROJETO INFOVIA POTIGUAR,https://trello.com/c/m5PVdaXq,2024-04-09T11:42:04.326Z,Natal,1515
COBERTURA FUTURE-SE: BALANÇO DO EVENTO,https://trello.com/c/hg5cyqel,2024-04-09T11:41:53.493Z,Pauta sem editoria,0
AUMENTO DE ATENDIMENTOS PSICOLÓGICOS NO RN,https://trello.com/c/9fZd9XQF,2024-05-06T21:52:23.594Z,Dia,1955
AUMENTO DE ATENDIMENTOS PSICOLÓGICOS NO RN,https://trello.com/c/9fZd9XQF,2024-05-06T21:52:23.594Z,Natal,1515
COBERTURA FUTURE-SE,https://trello.com/c/zZtG1MA9,2024-04-09T11:41:31.398Z,Dia,1955
COBERTURA FUTURE-SE,https://trello.com/c/zZtG1MA9,2024-04-09T11:41:31.398Z,Economia,704
FAIXA ETÁRIA DE AMPLIAÇÃO CONTRA A GRIPE É AMPLIADA,https://trello.com/c/2djiGJ22,2024-05-20T19:17:13.398Z,Dia,1955
FAIXA ETÁRIA DE AMPLIAÇÃO CONTRA A GRIPE É AMPLIADA,https://trello.com/c/2djiGJ22,2024-05-20T19:17:13.398Z,Natal,1515
FEMPTUR COMPLETA 10 ANOS,https://trello.com/c/n90YQkYN,2024-04-11T13:28:52.312Z,Dia,1955
FEMPTUR COMPLETA 10 ANOS,https://trello.com/c/n90YQkYN,2024-04-11T13:28:52.312Z,Economia,704
EXPECTATIVA DO COMÉRCIO PARA O DIA DOS MÃES,https://trello.com/c/7HaP9CSc,2024-05-20T19:17:02.157Z,Dia,1955
EXPECTATIVA DO COMÉRCIO PARA O DIA DOS MÃES,https://trello.com/c/7HaP9CSc,2024-05-20T19:17:02.157Z,Economia,704
FIERN E SINDCER/RN COBRAM CELERIDADE NA RECONSTRUÇÃO DA BR 304,https://trello.com/c/n9iS9oNW,2024-04-09T11:42:32.401Z,Dia,1955
FIERN E SINDCER/RN COBRAM CELERIDADE NA RECONSTRUÇÃO DA BR 304,https://trello.com/c/n9iS9oNW,2024-04-09T11:42:32.401Z,Economia,704
