IDmembers,reporter_fotografo,pauta,link,data
5b6b219cf77e1d03567d2169,icarocesarcarvalho,LEI SECA,https://trello.com/c/E8uxmfSp,2022-08-30T03:11:59.680Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CONCURSO,https://trello.com/c/I4YfqjOn,2022-09-01T22:45:29.138Z
60f844aeb93bca671c3fe551,Bruno Vital,CONSELHO TUTELAR,https://trello.com/c/OeKuHRKN,2022-08-30T18:54:18.661Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,EGRESSOS DO SISTEMA PRISIONAL,https://trello.com/c/e6G1bPYW,2022-08-26T22:43:43.316Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ENGORDA DA PRAIA,https://trello.com/c/ewTuwAAH,2022-08-26T22:43:25.969Z
60f844aeb93bca671c3fe551,Bruno Vital,ENTREVISTA ECONOMIA,https://trello.com/c/6dbWcyLn,2022-08-26T16:42:28.381Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PLANO DIRETOR,https://trello.com/c/iJnV4PNq,2022-08-31T21:47:20.655Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,GUARDA MUNICIPAL,https://trello.com/c/42tmdilF,2022-08-26T22:52:17.396Z
60f844aeb93bca671c3fe551,Bruno Vital,LIQUIDA NATAL,https://trello.com/c/e0IcpAOe,2022-08-26T22:52:13.867Z
60f844aeb93bca671c3fe551,Bruno Vital,BUGGY ELÉTRICO,https://trello.com/c/U91CJhRX,2022-08-25T14:21:11.443Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PISO DA ENFERMAGEM,https://trello.com/c/Zk5mD22L,2022-08-26T13:34:10.232Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,CONCURSO DA PM,https://trello.com/c/y8VJOYli,2022-08-25T22:42:29.047Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,PARCERIA LENOVO/IMD,https://trello.com/c/VLyG2Zhx,2022-08-26T22:42:55.970Z
60f844aeb93bca671c3fe551,Bruno Vital,CONSUMO DE CARNE,https://trello.com/c/IHnJVgTR,2022-08-24T23:23:47.138Z
5b68ba272ed9aa171a785b27,margareth grilo,LEITE,https://trello.com/c/MukTAnc1,2022-09-06T21:33:23.224Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,UM ANOS DEPOIS DAS AULAS PRESENCIAIS,https://trello.com/c/rYwd3iqR,2022-08-26T22:42:52.769Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CRIANÇAS DESAPARECIDAS,https://trello.com/c/RH9kXHbs,2022-09-01T22:40:35.890Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,TRABALHO NA MATURIDADE,https://trello.com/c/n8qOsM0u,2022-10-05T19:45:10.138Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,ATUAÇÃO GUARDA MUNICIPAL,https://trello.com/c/gw7c1a55,2022-08-22T22:25:27.487Z
60f844aeb93bca671c3fe551,Bruno Vital,LIQUIDA NATAL,https://trello.com/c/x0BC37RY,2022-08-25T11:16:05.683Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,ATUALIZAR SITUAÇÃO DA REGULAMENTAÇÃO DE NOVOS PROJETOS EÓLICOS NO RN - Economia,https://trello.com/c/2Pf4eP68,2022-08-30T20:00:54.928Z
60f844aeb93bca671c3fe551,Bruno Vital,CAMPANHAS ELEITORAIS,https://trello.com/c/HtUqJhiy,2022-08-22T19:22:21.602Z
60f844aeb93bca671c3fe551,Bruno Vital,CONSUMO DE CARNE,https://trello.com/c/w7rDfd73,2022-08-24T19:31:48.932Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,DESMATAMENTO EM ALTA,https://trello.com/c/cD7wCqv5,2022-08-23T23:00:18.527Z
60f844aeb93bca671c3fe551,Bruno Vital,SEGURANÇA DAS URNAS,https://trello.com/c/BjBNDnIF,2022-08-23T20:30:53.170Z
5b6b219cf77e1d03567d2169,icarocesarcarvalho,CORREGEDORA DOS GRAVATAS,https://trello.com/c/vZtIeobi,2022-08-22T19:22:19.630Z
5f3d301a2c3e28123f5695f3,Felipe Salustino,FELIPE - REUNIÃO CPG ATUM - 19/12/2023,https://trello.com/c/vSC8l3AE,2023-12-19T18:32:01
5af3396cb98a246febedd607,Fernandasouzajh,FELIPE - REUNIÃO CPG ATUM - 19/12/2023,https://trello.com/c/vSC8l3AE,2023-12-19T18:32:01
5f3d301a2c3e28123f5695f3,Felipe Salustino,FLASH FESTA DA APROVAÇÃO CEI ROMUALDO E ROBERTO FREIRE - 31.01.2024,https://trello.com/c/9e2nZJRy,2024-01-30T11:25:48
5f3d301a2c3e28123f5695f3,Felipe Salustino,FLASH PROTESTO DE TERCEIRIZADOS DA UFRN - 15/01/2024,https://trello.com/c/xQCvxYjQ,2024-01-15T21:42:02
5f3d301a2c3e28123f5695f3,Felipe Salustino,FLASH - FECHAMENTO DO CARNAVAL DE NATAL - 14.02.2022,https://trello.com/c/C2CC5yQX,2024-02-14T13:15:47
5b6b219cf77e1d03567d2169,icarocesarcarvalho,FLASH - ZURICH ASSUME AEROPORTO DE SGA,https://trello.com/c/Nen5UjEm,2024-02-19T13:22:31
5f3d301a2c3e28123f5695f3,Felipe Salustino,FLASH MOBILIZAÇÃO UNIFICADA DOS SERVIDORES DO ESTADO - 09.04.2024,https://trello.com/c/e3ybaSlp,2024-04-09T10:54:15
